timestamp,node_id,subsystem,sensor,parameter,value_raw,value_hrf
2020/05/01 17:30:10,001e0611804d,chemsense,reducing_gases,concentration,5869.0,0.05523
2020/05/01 17:30:10,001e0611804d,chemsense,so2,concentration,505.0,-0.45362
2020/05/01 17:30:10,001e0611804d,lightsense,hih6130,temperature,25437,24.05
2020/05/01 17:30:10,001e0611804d,lightsense,tmp421,temperature,5776,22.56
2020/05/01 17:30:10,001e0611804d,metsense,bmp180,temperature,27396,43.8
2020/05/01 17:30:10,001e0611804d,metsense,htu21d,temperature,23228,15.43
2020/05/01 17:30:10,001e0611804d,metsense,pr103j2,temperature,773,15.7
2020/05/01 17:30:10,001e0611804d,metsense,tmp112,temperature,1985,15.5
2020/05/01 17:30:10,001e0611804d,metsense,tsys01,temperature,9532208,15.7
2020/05/01 17:30:11,001e0611462f,lightsense,hih6130,temperature,28152,30.88
2020/05/01 17:30:11,001e0611462f,lightsense,tmp421,temperature,7664,29.94
2020/05/01 17:30:11,001e0611462f,metsense,bmp180,temperature,26836,40.5
2020/05/01 17:30:11,001e0611462f,metsense,htu21d,temperature,15688,-4.79
2020/05/01 17:30:11,001e0611462f,metsense,pr103j2,temperature,732,11.3
2020/05/01 17:30:11,001e0611462f,metsense,tmp112,temperature,1993,15.56
2020/05/01 17:30:11,001e0611462f,metsense,tsys01,temperature,9527582,15.54
2020/05/01 17:30:19,001e0610f05c,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:30:19,001e0610f05c,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:30:19,001e0610f05c,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:30:19,001e0610f05c,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:30:19,001e0610f05c,metsense,pr103j2,temperature,782,16.75
2020/05/01 17:30:19,001e0610f05c,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:30:19,001e0610f05c,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:30:19,001e061184a3,lightsense,hih6130,temperature,17401,3.81
2020/05/01 17:30:19,001e061184a3,lightsense,tmp421,temperature,10064,39.31
2020/05/01 17:30:19,001e061184a3,metsense,bmp180,temperature,30420,60.9
2020/05/01 17:30:19,001e061184a3,metsense,htu21d,temperature,25056,20.33
2020/05/01 17:30:19,001e061184a3,metsense,pr103j2,temperature,823,21.95
2020/05/01 17:30:19,001e061184a3,metsense,tmp112,temperature,2625,20.5
2020/05/01 17:30:19,001e061184a3,metsense,tsys01,temperature,9680322,20.74
2020/05/01 17:30:20,001e0610ee36,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:30:20,001e0610ee36,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:30:20,001e0610ee36,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:30:20,001e0610ee36,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:30:20,001e0610ee36,metsense,pr103j2,temperature,815,20.9
2020/05/01 17:30:20,001e0610ee36,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:30:20,001e0610ee36,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:30:20,001e061183f5,lightsense,hih6130,temperature,33188,43.56
2020/05/01 17:30:20,001e061183f5,lightsense,tmp421,temperature,10240,40.0
2020/05/01 17:30:20,001e061183f5,metsense,bmp180,temperature,26146,36.4
2020/05/01 17:30:20,001e061183f5,metsense,htu21d,temperature,24112,17.8
2020/05/01 17:30:20,001e061183f5,metsense,pr103j2,temperature,794,18.2
2020/05/01 17:30:20,001e061183f5,metsense,tmp112,temperature,2305,18.0
2020/05/01 17:30:20,001e061183f5,metsense,tsys01,temperature,9609766,18.35
2020/05/01 17:30:26,001e0610ba46,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:30:26,001e0610ba46,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:30:26,001e0610ba46,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:30:26,001e0610ba46,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:30:26,001e0610ba46,metsense,pr103j2,temperature,748,12.95
2020/05/01 17:30:26,001e0610ba46,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:30:26,001e0610ba46,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:30:30,001e06113107,chemsense,at0,temperature,2121.0,21.21
2020/05/01 17:30:30,001e06113107,chemsense,at1,temperature,2167.0,21.67
2020/05/01 17:30:30,001e06113107,chemsense,at2,temperature,2244.0,22.44
2020/05/01 17:30:30,001e06113107,chemsense,at3,temperature,2314.0,23.14
2020/05/01 17:30:30,001e06113107,chemsense,co,concentration,3345.0,-1.92577
2020/05/01 17:30:30,001e06113107,chemsense,h2s,concentration,-541.0,-0.03386
2020/05/01 17:30:30,001e06113107,chemsense,lps25h,temperature,-5387.0,-53.87
2020/05/01 17:30:30,001e06113107,chemsense,no2,concentration,1360.0,-0.00264
2020/05/01 17:30:30,001e06113107,chemsense,o3,concentration,1550.0,0.0
2020/05/01 17:30:30,001e06113107,chemsense,oxidizing_gases,concentration,21348.0,0.89669
2020/05/01 17:30:30,001e06113107,chemsense,reducing_gases,concentration,8285.0,-0.01244
2020/05/01 17:30:30,001e06113107,chemsense,so2,concentration,106.0,-0.05696
2020/05/01 17:30:30,001e06113107,lightsense,hih6130,temperature,32448,41.7
2020/05/01 17:30:30,001e06113107,lightsense,tmp421,temperature,10080,39.38
2020/05/01 17:30:30,001e06113107,metsense,bmp180,temperature,25032,29.6
2020/05/01 17:30:30,001e06113107,metsense,htu21d,temperature,25340,21.09
2020/05/01 17:30:30,001e06113107,metsense,pr103j2,temperature,820,21.55
2020/05/01 17:30:30,001e06113107,metsense,tmp112,temperature,2737,21.38
2020/05/01 17:30:30,001e06113107,metsense,tsys01,temperature,9712290,21.82
2020/05/01 17:30:34,001e061183f3,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:30:34,001e061183f3,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:30:34,001e061183f3,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:30:34,001e061183f3,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:30:34,001e061183f3,metsense,pr103j2,temperature,785,17.1
2020/05/01 17:30:34,001e061183f3,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:30:34,001e061183f3,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:30:35,001e0611804d,chemsense,at0,temperature,1560.0,15.6
2020/05/01 17:30:35,001e0611804d,chemsense,at1,temperature,1601.0,16.01
2020/05/01 17:30:35,001e0611804d,chemsense,at2,temperature,1656.0,16.56
2020/05/01 17:30:35,001e0611804d,chemsense,at3,temperature,1704.0,17.04
2020/05/01 17:30:35,001e0611804d,chemsense,co,concentration,3350.0,-0.44764
2020/05/01 17:30:35,001e0611804d,chemsense,h2s,concentration,1044.0,0.04276
2020/05/01 17:30:35,001e0611804d,chemsense,lps25h,temperature,1660.0,16.6
2020/05/01 17:30:35,001e0611804d,chemsense,no2,concentration,364.0,0.0
2020/05/01 17:30:35,001e0611804d,chemsense,o3,concentration,1433.0,-0.00498
2020/05/01 17:30:35,001e0611804d,chemsense,oxidizing_gases,concentration,9469.0,0.60366
2020/05/01 17:30:35,001e0611804d,chemsense,reducing_gases,concentration,8012.0,0.09932
2020/05/01 17:30:35,001e0611804d,chemsense,so2,concentration,-16.0,-0.54323
2020/05/01 17:30:35,001e0611804d,lightsense,hih6130,temperature,25437,24.05
2020/05/01 17:30:35,001e0611804d,lightsense,tmp421,temperature,5776,22.56
2020/05/01 17:30:35,001e0611804d,metsense,bmp180,temperature,27372,43.6
2020/05/01 17:30:35,001e0611804d,metsense,htu21d,temperature,23176,15.29
2020/05/01 17:30:35,001e0611804d,metsense,pr103j2,temperature,772,15.55
2020/05/01 17:30:35,001e0611804d,metsense,tmp112,temperature,1969,15.38
2020/05/01 17:30:35,001e0611804d,metsense,tsys01,temperature,9527748,15.54
2020/05/01 17:30:36,001e0611462f,lightsense,hih6130,temperature,28156,30.89
2020/05/01 17:30:36,001e0611462f,lightsense,tmp421,temperature,7648,29.88
2020/05/01 17:30:36,001e0611462f,metsense,bmp180,temperature,26846,40.6
2020/05/01 17:30:36,001e0611462f,metsense,htu21d,temperature,15720,-4.7
2020/05/01 17:30:36,001e0611462f,metsense,pr103j2,temperature,733,11.4
2020/05/01 17:30:36,001e0611462f,metsense,tmp112,temperature,2009,15.69
2020/05/01 17:30:36,001e0611462f,metsense,tsys01,temperature,9530600,15.63
2020/05/01 17:30:44,001e0610f05c,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:30:44,001e0610f05c,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:30:44,001e0610f05c,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:30:44,001e0610f05c,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:30:44,001e0610f05c,metsense,pr103j2,temperature,781,16.6
2020/05/01 17:30:44,001e0610f05c,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:30:44,001e0610f05c,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:30:45,001e061183f5,lightsense,hih6130,temperature,33112,43.37
2020/05/01 17:30:45,001e061183f5,lightsense,tmp421,temperature,10192,39.81
2020/05/01 17:30:45,001e061183f5,metsense,bmp180,temperature,26104,36.1
2020/05/01 17:30:45,001e061183f5,metsense,htu21d,temperature,24120,17.82
2020/05/01 17:30:45,001e061183f5,metsense,pr103j2,temperature,799,18.8
2020/05/01 17:30:45,001e061183f5,metsense,tmp112,temperature,2313,18.06
2020/05/01 17:30:45,001e061183f5,metsense,tsys01,temperature,9611626,18.41
2020/05/01 17:30:45,001e061184a3,lightsense,hih6130,temperature,17401,3.81
2020/05/01 17:30:45,001e061184a3,lightsense,tmp421,temperature,10096,39.44
2020/05/01 17:30:45,001e061184a3,metsense,bmp180,temperature,30458,61.2
2020/05/01 17:30:45,001e061184a3,metsense,htu21d,temperature,25104,20.46
2020/05/01 17:30:45,001e061184a3,metsense,pr103j2,temperature,822,21.85
2020/05/01 17:30:45,001e061184a3,metsense,tmp112,temperature,2633,20.56
2020/05/01 17:30:45,001e061184a3,metsense,tsys01,temperature,9683644,20.85
2020/05/01 17:30:46,001e0610ee36,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:30:46,001e0610ee36,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:30:46,001e0610ee36,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:30:46,001e0610ee36,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:30:46,001e0610ee36,metsense,pr103j2,temperature,820,21.55
2020/05/01 17:30:46,001e0610ee36,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:30:46,001e0610ee36,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:30:51,001e0610ba46,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:30:51,001e0610ba46,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:30:51,001e0610ba46,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:30:51,001e0610ba46,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:30:51,001e0610ba46,metsense,pr103j2,temperature,754,13.6
2020/05/01 17:30:51,001e0610ba46,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:30:51,001e0610ba46,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:30:56,001e06113107,chemsense,at0,temperature,2123.0,21.23
2020/05/01 17:30:56,001e06113107,chemsense,at1,temperature,2168.0,21.68
2020/05/01 17:30:56,001e06113107,chemsense,at2,temperature,2244.0,22.44
2020/05/01 17:30:56,001e06113107,chemsense,at3,temperature,2313.0,23.13
2020/05/01 17:30:56,001e06113107,chemsense,co,concentration,5023.0,-1.3751
2020/05/01 17:30:56,001e06113107,chemsense,h2s,concentration,651.0,0.0076
2020/05/01 17:30:56,001e06113107,chemsense,lps25h,temperature,-5387.0,-53.87
2020/05/01 17:30:56,001e06113107,chemsense,no2,concentration,1415.0,-0.0137
2020/05/01 17:30:56,001e06113107,chemsense,o3,concentration,884.0,0.0
2020/05/01 17:30:56,001e06113107,chemsense,oxidizing_gases,concentration,21440.0,0.41611
2020/05/01 17:30:56,001e06113107,chemsense,reducing_gases,concentration,7532.0,-0.06059
2020/05/01 17:30:56,001e06113107,chemsense,so2,concentration,-526.0,-0.32233
2020/05/01 17:30:56,001e06113107,lightsense,hih6130,temperature,32472,41.76
2020/05/01 17:30:56,001e06113107,lightsense,tmp421,temperature,10064,39.31
2020/05/01 17:30:56,001e06113107,metsense,bmp180,temperature,25072,29.8
2020/05/01 17:30:56,001e06113107,metsense,htu21d,temperature,25412,21.29
2020/05/01 17:30:56,001e06113107,metsense,pr103j2,temperature,827,22.55
2020/05/01 17:30:56,001e06113107,metsense,tmp112,temperature,2761,21.56
2020/05/01 17:30:56,001e06113107,metsense,tsys01,temperature,9719764,22.07
2020/05/01 17:30:59,001e061183f3,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:30:59,001e061183f3,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:30:59,001e061183f3,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:30:59,001e061183f3,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:30:59,001e061183f3,metsense,pr103j2,temperature,785,17.1
2020/05/01 17:30:59,001e061183f3,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:30:59,001e061183f3,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:31:00,001e0611804d,chemsense,at0,temperature,1544.0,15.44
2020/05/01 17:31:00,001e0611804d,chemsense,at1,temperature,1585.0,15.85
2020/05/01 17:31:00,001e0611804d,chemsense,at2,temperature,1640.0,16.4
2020/05/01 17:31:00,001e0611804d,chemsense,at3,temperature,1689.0,16.89
2020/05/01 17:31:00,001e0611804d,chemsense,co,concentration,3673.0,-0.28874
2020/05/01 17:31:00,001e0611804d,chemsense,h2s,concentration,-28.0,0.04477
2020/05/01 17:31:00,001e0611804d,chemsense,lps25h,temperature,1645.0,16.45
2020/05/01 17:31:00,001e0611804d,chemsense,no2,concentration,-15.0,0.0
2020/05/01 17:31:00,001e0611804d,chemsense,o3,concentration,761.0,-0.01928
2020/05/01 17:31:00,001e0611804d,chemsense,oxidizing_gases,concentration,8674.0,0.44848
2020/05/01 17:31:00,001e0611804d,chemsense,reducing_gases,concentration,7728.0,0.08256
2020/05/01 17:31:00,001e0611804d,chemsense,so2,concentration,-444.0,-0.62598
2020/05/01 17:31:00,001e0611804d,lightsense,hih6130,temperature,25437,24.05
2020/05/01 17:31:00,001e0611804d,lightsense,tmp421,temperature,5792,22.62
2020/05/01 17:31:00,001e0611804d,metsense,bmp180,temperature,27338,43.4
2020/05/01 17:31:00,001e0611804d,metsense,htu21d,temperature,23100,15.09
2020/05/01 17:31:00,001e0611804d,metsense,pr103j2,temperature,769,15.25
2020/05/01 17:31:00,001e0611804d,metsense,tmp112,temperature,1945,15.19
2020/05/01 17:31:00,001e0611804d,metsense,tsys01,temperature,9521170,15.32
2020/05/01 17:31:01,001e0611462f,lightsense,hih6130,temperature,28164,30.91
2020/05/01 17:31:01,001e0611462f,lightsense,tmp421,temperature,7664,29.94
2020/05/01 17:31:01,001e0611462f,metsense,bmp180,temperature,26808,40.3
2020/05/01 17:31:01,001e0611462f,metsense,htu21d,temperature,15684,-4.8
2020/05/01 17:31:01,001e0611462f,metsense,pr103j2,temperature,728,10.9
2020/05/01 17:31:01,001e0611462f,metsense,tmp112,temperature,2001,15.62
2020/05/01 17:31:01,001e0611462f,metsense,tsys01,temperature,9522456,15.36
2020/05/01 17:31:09,001e0610f05c,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:31:09,001e0610f05c,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:31:09,001e0610f05c,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:31:09,001e0610f05c,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:31:09,001e0610f05c,metsense,pr103j2,temperature,781,16.6
2020/05/01 17:31:09,001e0610f05c,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:31:09,001e0610f05c,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:31:10,001e061183f5,lightsense,hih6130,temperature,33040,43.19
2020/05/01 17:31:10,001e061183f5,lightsense,tmp421,temperature,10144,39.62
2020/05/01 17:31:10,001e061183f5,metsense,bmp180,temperature,26114,36.2
2020/05/01 17:31:10,001e061183f5,metsense,htu21d,temperature,24108,17.79
2020/05/01 17:31:10,001e061183f5,metsense,pr103j2,temperature,797,18.55
2020/05/01 17:31:10,001e061183f5,metsense,tmp112,temperature,2305,18.0
2020/05/01 17:31:10,001e061183f5,metsense,tsys01,temperature,9609652,18.34
2020/05/01 17:31:10,001e061184a3,lightsense,hih6130,temperature,17401,3.81
2020/05/01 17:31:10,001e061184a3,lightsense,tmp421,temperature,10128,39.56
2020/05/01 17:31:10,001e061184a3,metsense,bmp180,temperature,30460,61.2
2020/05/01 17:31:10,001e061184a3,metsense,htu21d,temperature,25136,20.55
2020/05/01 17:31:10,001e061184a3,metsense,pr103j2,temperature,822,21.85
2020/05/01 17:31:10,001e061184a3,metsense,tmp112,temperature,2665,20.81
2020/05/01 17:31:10,001e061184a3,metsense,tsys01,temperature,9691860,21.13
2020/05/01 17:31:11,001e0610ee36,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:31:11,001e0610ee36,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:31:11,001e0610ee36,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:31:11,001e0610ee36,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:31:11,001e0610ee36,metsense,pr103j2,temperature,822,21.85
2020/05/01 17:31:11,001e0610ee36,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:31:11,001e0610ee36,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:31:17,001e0610ba46,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:31:17,001e0610ba46,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:31:17,001e0610ba46,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:31:17,001e0610ba46,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:31:17,001e0610ba46,metsense,pr103j2,temperature,751,13.25
2020/05/01 17:31:17,001e0610ba46,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:31:17,001e0610ba46,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:31:20,001e06113107,chemsense,at0,temperature,2123.0,21.23
2020/05/01 17:31:20,001e06113107,chemsense,at1,temperature,2168.0,21.68
2020/05/01 17:31:20,001e06113107,chemsense,at2,temperature,2244.0,22.44
2020/05/01 17:31:20,001e06113107,chemsense,at3,temperature,2313.0,23.13
2020/05/01 17:31:20,001e06113107,chemsense,co,concentration,4695.0,-1.48299
2020/05/01 17:31:20,001e06113107,chemsense,h2s,concentration,-601.0,-0.05324
2020/05/01 17:31:20,001e06113107,chemsense,lps25h,temperature,-5387.0,-53.87
2020/05/01 17:31:20,001e06113107,chemsense,no2,concentration,2214.0,-0.02376
2020/05/01 17:31:20,001e06113107,chemsense,o3,concentration,873.0,0.0
2020/05/01 17:31:20,001e06113107,chemsense,oxidizing_gases,concentration,20207.0,0.31347
2020/05/01 17:31:20,001e06113107,chemsense,reducing_gases,concentration,7973.0,-0.01012
2020/05/01 17:31:20,001e06113107,chemsense,so2,concentration,128.0,0.03157
2020/05/01 17:31:20,001e06113107,lightsense,hih6130,temperature,32448,41.7
2020/05/01 17:31:20,001e06113107,lightsense,tmp421,temperature,10016,39.12
2020/05/01 17:31:20,001e06113107,metsense,bmp180,temperature,25030,29.6
2020/05/01 17:31:20,001e06113107,metsense,htu21d,temperature,25296,20.98
2020/05/01 17:31:20,001e06113107,metsense,pr103j2,temperature,815,20.9
2020/05/01 17:31:20,001e06113107,metsense,tmp112,temperature,2729,21.31
2020/05/01 17:31:20,001e06113107,metsense,tsys01,temperature,9710556,21.76
2020/05/01 17:31:24,001e061183f3,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:31:24,001e061183f3,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:31:24,001e061183f3,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:31:24,001e061183f3,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:31:24,001e061183f3,metsense,pr103j2,temperature,787,17.35
2020/05/01 17:31:24,001e061183f3,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:31:24,001e061183f3,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:31:25,001e0611804d,chemsense,at0,temperature,1544.0,15.44
2020/05/01 17:31:25,001e0611804d,chemsense,at1,temperature,1585.0,15.85
2020/05/01 17:31:25,001e0611804d,chemsense,at2,temperature,1640.0,16.4
2020/05/01 17:31:25,001e0611804d,chemsense,at3,temperature,1689.0,16.89
2020/05/01 17:31:25,001e0611804d,chemsense,co,concentration,4148.0,-0.09165
2020/05/01 17:31:25,001e0611804d,chemsense,h2s,concentration,-414.0,0.00697
2020/05/01 17:31:25,001e0611804d,chemsense,lps25h,temperature,1623.0,16.23
2020/05/01 17:31:25,001e0611804d,chemsense,no2,concentration,320.0,0.0
2020/05/01 17:31:25,001e0611804d,chemsense,o3,concentration,2140.0,0.00867
2020/05/01 17:31:25,001e0611804d,chemsense,oxidizing_gases,concentration,6957.0,-0.06453
2020/05/01 17:31:25,001e0611804d,chemsense,reducing_gases,concentration,9526.0,0.20134
2020/05/01 17:31:25,001e0611804d,chemsense,so2,concentration,1744.0,-0.03032
2020/05/01 17:31:25,001e0611804d,lightsense,hih6130,temperature,25437,24.05
2020/05/01 17:31:25,001e0611804d,lightsense,tmp421,temperature,5792,22.62
2020/05/01 17:31:25,001e0611804d,metsense,bmp180,temperature,27270,43.1
2020/05/01 17:31:25,001e0611804d,metsense,htu21d,temperature,22952,14.69
2020/05/01 17:31:25,001e0611804d,metsense,pr103j2,temperature,764,14.65
2020/05/01 17:31:25,001e0611804d,metsense,tmp112,temperature,1889,14.75
2020/05/01 17:31:25,001e0611804d,metsense,tsys01,temperature,9508068,14.86
2020/05/01 17:31:26,001e0611462f,lightsense,hih6130,temperature,28168,30.92
2020/05/01 17:31:26,001e0611462f,lightsense,tmp421,temperature,7664,29.94
2020/05/01 17:31:26,001e0611462f,metsense,bmp180,temperature,26781,40.2
2020/05/01 17:31:26,001e0611462f,metsense,htu21d,temperature,15632,-4.94
2020/05/01 17:31:26,001e0611462f,metsense,pr103j2,temperature,727,10.8
2020/05/01 17:31:26,001e0611462f,metsense,tmp112,temperature,1969,15.38
2020/05/01 17:31:26,001e0611462f,metsense,tsys01,temperature,9515576,15.13
2020/05/01 17:31:34,001e0610f05c,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:31:34,001e0610f05c,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:31:34,001e0610f05c,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:31:34,001e0610f05c,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:31:34,001e0610f05c,metsense,pr103j2,temperature,781,16.6
2020/05/01 17:31:34,001e0610f05c,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:31:34,001e0610f05c,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:31:35,001e061183f5,lightsense,hih6130,temperature,32992,43.07
2020/05/01 17:31:35,001e061183f5,lightsense,tmp421,temperature,10096,39.44
2020/05/01 17:31:35,001e061183f5,metsense,bmp180,temperature,26107,36.2
2020/05/01 17:31:35,001e061183f5,metsense,htu21d,temperature,24180,17.98
2020/05/01 17:31:35,001e061183f5,metsense,pr103j2,temperature,799,18.8
2020/05/01 17:31:35,001e061183f5,metsense,tmp112,temperature,2329,18.19
2020/05/01 17:31:35,001e061183f5,metsense,tsys01,temperature,9614922,18.52
2020/05/01 17:31:35,001e061184a3,lightsense,hih6130,temperature,17401,3.81
2020/05/01 17:31:35,001e061184a3,lightsense,tmp421,temperature,10176,39.75
2020/05/01 17:31:35,001e061184a3,metsense,bmp180,temperature,30474,61.2
2020/05/01 17:31:35,001e061184a3,metsense,htu21d,temperature,25156,20.6
2020/05/01 17:31:35,001e061184a3,metsense,pr103j2,temperature,822,21.85
2020/05/01 17:31:35,001e061184a3,metsense,tmp112,temperature,2673,20.88
2020/05/01 17:31:35,001e061184a3,metsense,tsys01,temperature,9694154,21.2
2020/05/01 17:31:37,001e0610ee36,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:31:37,001e0610ee36,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:31:37,001e0610ee36,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:31:37,001e0610ee36,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:31:37,001e0610ee36,metsense,pr103j2,temperature,815,20.9
2020/05/01 17:31:37,001e0610ee36,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:31:37,001e0610ee36,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:31:42,001e0610ba46,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:31:42,001e0610ba46,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:31:42,001e0610ba46,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:31:42,001e0610ba46,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:31:42,001e0610ba46,metsense,pr103j2,temperature,754,13.6
2020/05/01 17:31:42,001e0610ba46,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:31:42,001e0610ba46,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:31:49,001e061183f3,lightsense,hih6130,temperature,65535,125.01
2020/05/01 17:31:49,001e061183f3,lightsense,tmp421,temperature,65535,-0.06
2020/05/01 17:31:49,001e061183f3,metsense,bmp180,temperature,65535,241.0
2020/05/01 17:31:49,001e061183f3,metsense,htu21d,temperature,65535,128.86
2020/05/01 17:31:49,001e061183f3,metsense,pr103j2,temperature,782,16.75
2020/05/01 17:31:49,001e061183f3,metsense,tmp112,temperature,65535,-254.0
2020/05/01 17:31:49,001e061183f3,metsense,tsys01,temperature,16777215,214.75
2020/05/01 17:31:50,001e06113107,chemsense,at0,temperature,2111.0,21.11
2020/05/01 17:31:50,001e06113107,chemsense,at1,temperature,2155.0,21.55
2020/05/01 17:31:50,001e06113107,chemsense,at2,temperature,2229.0,22.29
2020/05/01 17:31:50,001e06113107,chemsense,at3,temperature,2298.0,22.98
2020/05/01 17:31:50,001e06113107,chemsense,co,concentration,4530.0,-1.50166
2020/05/01 17:31:50,001e06113107,chemsense,h2s,concentration,-1341.0,0.00364
2020/05/01 17:31:50,001e06113107,chemsense,lps25h,temperature,-5387.0,-53.87
2020/05/01 17:31:50,001e06113107,chemsense,no2,concentration,1699.0,-0.01867
2020/05/01 17:31:50,001e06113107,chemsense,o3,concentration,793.0,0.0
2020/05/01 17:31:50,001e06113107,chemsense,oxidizing_gases,concentration,18556.0,0.42544
2020/05/01 17:31:50,001e06113107,chemsense,reducing_gases,concentration,8249.0,-0.07997
2020/05/01 17:31:50,001e06113107,chemsense,so2,concentration,-1116.0,-0.37018
2020/05/01 17:31:50,001e06113107,lightsense,hih6130,temperature,32376,41.52
2020/05/01 17:31:50,001e06113107,lightsense,tmp421,temperature,9984,39.0
2020/05/01 17:31:50,001e06113107,metsense,bmp180,temperature,24966,29.2
2020/05/01 17:31:50,001e06113107,metsense,htu21d,temperature,25152,20.59
2020/05/01 17:31:50,001e06113107,metsense,pr103j2,temperature,810,20.2
2020/05/01 17:31:50,001e06113107,metsense,tmp112,temperature,2705,21.12
2020/05/01 17:31:50,001e06113107,metsense,tsys01,temperature,9697532,21.32
2020/05/01 17:31:50,001e0611804d,chemsense,at0,temperature,1544.0,15.44
